"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","StringWireFormatWithBomAndNul","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","0","MagicCookieConsumedByParser","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","","first_id_nonzero","","","passed","","","test_core","test_core",""
"","","e2e_header_present","","","passed","","","test_core","test_core",""
"","200","TransportLifecycle","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"Test server behaviour with invalid messages.","3512","test_echo_invalid_message","integration","Thu Sep 24 03:16:42 UTC 2026","passed","Thu Sep 24 03:16:46 UTC 2026","","test_echo_integration","",""
"","0","HeaderDeserialize_OffsetPastEnd","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","0","InvalidLengthConsumesHeader","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","0","VerifyBigEndianUint16","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","0","ServerInitializeAndShutdown","","Thu Sep 24 03:19:35 UTC 2026","passed","Thu Sep 24 03:19:35 UTC 2026","","SdIntegrationTest","SdIntegrationTest",""
"","0","MessageSizeLimit","","Thu Sep 24 03:19:49 UTC 2026","passed","Thu Sep 24 03:19:49 UTC 2026","","UdpTransportTest","UdpTransportTest",""
"","0","DeserializerAlign","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","0","ListenerOnlyDoesNotRetainQueueMessages","","Thu Sep 24 03:19:49 UTC 2026","passed","Thu Sep 24 03:19:49 UTC 2026","","UdpTransportTest","UdpTransportTest",""
"","100","UdpLoopbackSendReceive","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","CapiIntegration","CapiIntegration",""
"","0","DefaultConfigProfileNameMatchesRegistered","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","0","IPv4EndpointOptionSerialization","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","1","InterfaceVersionTwoRoundTrip","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","RpcTest","RpcTest",""
"","0","NullHandleReturnsError","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","CapiSdServer","CapiSdServer",""
"","","method_id","","","passed","","","test_core","test_core",""
"","1","test_subscribe_eventgroup_is_type_06_unicast_only","","Thu Sep 24 03:16:32 UTC 2026","passed","Thu Sep 24 03:16:32 UTC 2026","","pytest","integration.test_sd_spec_integration",""
"","","tp_alignment_segment_ok","","","passed","","","test_core","test_core",""
"","0","EventGroupEntryCounterRoundTrip","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","2","test_plugin_registration","","Thu Sep 24 03:16:32 UTC 2026","passed","Thu Sep 24 03:16:32 UTC 2026","","pytest","integration.test_e2e_integration.E2EIntegrationTest",""
"","0","CRC_OverflowGuard","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","100","ZeroConnectionTimeout","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","0","IPv6_MCDC_D4_LeadingColonNoCompression","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","0","FullMessageMinorVersion32BitRoundTrip","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","255","TpTest","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:32 UTC 2026","","(empty)","TpTest",""
"","","tp_too_large_rejected","","","passed","","","test_core","test_core",""
"","0","AlignTo4Bytes","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","0","SessionDefaultConstruction","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SessionManagerTest","SessionManagerTest",""
"","","payload_size","","","passed","","","test_core","test_core",""
"","0","CounterOnly_MonotonicIncrease","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","","crc_dispatch_type1","","","passed","","","test_core","test_core",""
"","10","ClientRejectsMismatchedResponseInterfaceVersion","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","RpcTest","RpcTest",""
"","0","MulticastSupport","","Thu Sep 24 03:19:49 UTC 2026","passed","Thu Sep 24 03:19:49 UTC 2026","","UdpTransportTest","UdpTransportTest",""
"","0","MagicCookieClientFormat","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","0","MulticastOption","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","0","InitializerListConstruct","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","ByteBufferTest","ByteBufferTest",""
"","500","SubscribeNonExistentService","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:35 UTC 2026","","SdTest","SdTest",""
"
    SubscribeEventgroup uses entry type 0x06 and is transported unicast-only.

    The destination of Subscribe/StopSubscribe/Ack/Nack is the offering ECU
    SD unicast address (Offer datagram source), never the SD multicast group.

    @test_case TC_SD_PY_818
    @tests REQ_SD_818, REQ_SD_119, feat_req_someipsd_818
    ","0","test_subscribe_eventgroup_is_type_06_unicast_only","integration","Thu Sep 24 03:16:48 UTC 2026","passed","Thu Sep 24 03:16:48 UTC 2026","","test_sd_spec_integration","",""
"","","valid_ipv6","","","passed","","","test_core","test_core",""
"","0","AllFeaturesDisabled","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","","tp_invalid_xfer_manager_init","","","passed","","","test_core","test_core",""
"","7025","EventsTest","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:39 UTC 2026","","(empty)","EventsTest",""
"","0","OversizedDeclaredLengthReportsBufferOverflow","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","0","RegisterRejectsNullHandler","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","CapiRpcServer","CapiRpcServer",""
"","0","EnumBoundaryValues","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","0","CreateAndDestroy","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","CapiTcpTransport","CapiTcpTransport",""
"","0","EventGroupEntryDeserializeTruncated","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","0","RemoveNonexistentSession","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SessionManagerTest","SessionManagerTest",""
"","0","DeserializeStringMissingNulRejected","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","","subscribe_with_ttl_stored","","","passed","","","test_events","test_events",""
"","0","GetDataUndersizedBuffer","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","CapiSerializer","CapiSerializer",""
"","0","ServerDuplicateOffer","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","","deser_uint16","","","passed","","","test_core","test_core",""
"","0","GetSessionInfo","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SessionManagerTest","SessionManagerTest",""
"","0","IPv6_MCDC_D1_Empty","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","0","CancelAndAcknowledgeInvalid","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","TpTest","TpTest",""
"","0","AllZeroRequestIdWarning","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","MessageTest","MessageTest",""
"","0","LengthOverflowRejection","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","MessageTest","MessageTest",""
"","0","IPv4AddressConversion","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","13","test_concurrent_protected_messages","","Thu Sep 24 03:16:32 UTC 2026","passed","Thu Sep 24 03:16:32 UTC 2026","","pytest","system.test_e2e_system.E2ESystemTest",""
"","0","Clear","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","ByteBufferTest","ByteBufferTest",""
"","","tp_reassembly_data","","","passed","","","test_core","test_core",""
"","","violations=0 threshold=0","","","passed","","","clang-tidy/quality-gate","clang-tidy.quality-gate",""
"","0","EndpointValidation","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","0","IPv4_MCDC_D4_MultiDigitNoLeadingZero","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","60","ClientProcessesSubscribeAck","","Thu Sep 24 03:19:35 UTC 2026","passed","Thu Sep 24 03:19:35 UTC 2026","","SdIntegrationTest","SdIntegrationTest",""
"","0","SerializeDeserializeInt32","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","","tp_same_sequence_number","","","passed","","","test_core","test_core",""
"","0","MultipleMagicCookiesConsumed","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","0","ThreadWithArguments","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","ThreadConformance","ThreadConformance",""
"","0","ExhaustPool","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","MessagePoolTest","MessagePoolTest",""
"","30","NotifyAllWakesAll","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","CVConformance","CVConformance",""
"","0","AcquireOversized","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","BufferPoolTest","BufferPoolTest",""
"","2","CapiSerializerTest","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:32 UTC 2026","","(empty)","CapiSerializerTest",""
"","0","AcquireMediumBuffer","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","BufferPoolTest","BufferPoolTest",""
"","0","ProtectAndValidateRejectNonDefaultOffset","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","4","CapiRpcRoundtripTest","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:32 UTC 2026","","(empty)","CapiRpcRoundtripTest",""
"","0","IndependentAllocations","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","MemoryConformance","MemoryConformance",""
"","0","ReadFromEmptyBuffer","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","0","NullHandleReturnsError","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","CapiSerializer","CapiSerializer",""
"","0","NullHandleReturnsError","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","CapiRpcClient","CapiRpcClient",""
"","","deser_uint8","","","passed","","","test_core","test_core",""
"","2","CapiE2ETest","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:32 UTC 2026","","(empty)","CapiE2ETest",""
"","0","PortConversion","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","0","CRC16ITUX25","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","0","ThreadWithArguments","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","ThreadTest","ThreadTest",""
"","0","UnlockReleasesOwnership","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","MutexConformance","MutexConformance",""
"","","e2e_header_serialize_size","","","passed","","","test_core","test_core",""
"Test multiple concurrent protected messages","12","test_concurrent_protected_messages","system","Thu Sep 24 03:16:48 UTC 2026","passed","Thu Sep 24 03:16:48 UTC 2026","E2ESystemTest","test_e2e_system","",""
"","0","SessionCount","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SessionManagerTest","SessionManagerTest",""
"","0","Multicast_InvalidAddressIsNotMulticast","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","","default_no_ttl_is_infinite","","","passed","","","test_events","test_events",""
"","0","MalformedOptionIndex","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","0","HeaderDeserialize_BufferTooShort","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","0","SessionParameterizedConstruction","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SessionManagerTest","SessionManagerTest",""
"","0","SingleSegmentMessage","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","TpTest","TpTest",""
"","0","IPv6Valid_Loopback","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","0","ListenerCallbacks","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","0","Hash_ConsistentForSameEndpoint","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","431","ModeSwitchPollingToListenerAndBack","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","20","ZephyrAPIContractCompilable","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","ConditionVariableTest","ConditionVariableTest",""
"","0","DefaultOffsetPlacesHeaderAfterReturnCode","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","0","MultipleClients","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SessionManagerTest","SessionManagerTest",""
"","4","SerializationTest","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:32 UTC 2026","","(empty)","SerializationTest",""
"","0","BufferPoolOperationsUnderTrap","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","StaticAllocIntegrationTest","StaticAllocIntegrationTest",""
"","0","MapInsertLookup","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","ContainerTest","ContainerTest",""
"","0","SerializeDeserializeDoubleSpecialValues","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","0","RpcInterfaceVersionTwoIsValid","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","MessageTest","MessageTest",""
"","0","FunctionInvoke","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","ContainerTest","ContainerTest",""
"","0","E2EHeaderSizeStaticAccess","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","MessageTest","MessageTest",""
"","5568","SdTest","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:37 UTC 2026","","(empty)","SdTest",""
"","101","AckCopiesSubscribeCounter","","Thu Sep 24 03:19:35 UTC 2026","passed","Thu Sep 24 03:19:35 UTC 2026","","SdIntegrationTest","SdIntegrationTest",""
"","0","IndependentAllocations","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","MessagePoolTest","MessagePoolTest",""
"","0","IsMagicCookieDetection","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","0","Comparison","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","IntrusivePtrTest","IntrusivePtrTest",""
"REQUEST_NO_RETURN is message type 0x01 with Return Code E_OK.

    @tests REQ_MSG_052
    ","0","test_pack_request_no_return_type","integration","Thu Sep 24 03:16:46 UTC 2026","passed","Thu Sep 24 03:16:46 UTC 2026","","test_rpc_spec_integration","",""
"","0","MaximumSegmentSize","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","TpTest","TpTest",""
"","3","CapiMessageTest","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:32 UTC 2026","","(empty)","CapiMessageTest",""
"","0","DoubleUnlockNoCrash","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","MutexConformance","MutexConformance",""
"","0","IPv4_DotOnly","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","0","SerializeDeserializeFloatArray","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","0","ServerMethodRegistration","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","RpcTest","RpcTest",""
"","","is_multicast","","","passed","","","test_core","test_core",""
"","0","Hash_UsableInUnorderedSet","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","123","SessionManagerTest","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:32 UTC 2026","","(empty)","SessionManagerTest",""
"","360","CompleteMalformedFrameNotifiesRejection","","Thu Sep 24 03:19:47 UTC 2026","passed","Thu Sep 24 03:19:47 UTC 2026","","TcpTransportTest","TcpTransportTest",""
"","0","SocketLifecycle","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","NetTest","NetTest",""
"","150","MalformedDatagramNotifiesRejectionNotMessage","","Thu Sep 24 03:19:49 UTC 2026","passed","Thu Sep 24 03:19:49 UTC 2026","","UdpTransportTest","UdpTransportTest",""
"","0","MinorVersionPreservedThroughOfferPath","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","0","SerializeDeserializeInt8","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","0","ExhaustTier2","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","BufferPoolTest","BufferPoolTest",""
"","0","CreateRunsCallable","","Thu Sep 24 03:19:33 UTC 2026","passed","Thu Sep 24 03:19:33 UTC 2026","","ThreadConformance","ThreadConformance",""
"","4","E2ETest","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:32 UTC 2026","","(empty)","E2ETest",""
"","0","MulticastInterfaceConfiguration","","Thu Sep 24 03:19:49 UTC 2026","passed","Thu Sep 24 03:19:49 UTC 2026","","UdpTransportTest","UdpTransportTest",""
"","0","ContainerOperationsUnderTrap","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","StaticAllocIntegrationTest","StaticAllocIntegrationTest",""
"","","crc_dispatch_type2","","","passed","","","test_core","test_core",""
"","0","ServerOfferMultipleServices","","Thu Sep 24 03:19:35 UTC 2026","passed","Thu Sep 24 03:19:35 UTC 2026","","SdIntegrationTest","SdIntegrationTest",""
"","0","CRC16_SingleByte","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","0","InvalidSdMessageHeader","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","500","MultipleMessagesRapidFire","","Thu Sep 24 03:19:49 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","UdpTransportTest","UdpTransportTest",""
"@tests feat_req_someip_761, REQ_MSG_056, REQ_MSG_060_TP","0","test_two_segment_tp_request_wire_layout","integration","Thu Sep 24 03:16:48 UTC 2026","passed","Thu Sep 24 03:16:48 UTC 2026","","test_tp_udp_integration","",""
"","0","SerializeDeserializeInt16","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SerializationTest","SerializationTest",""
"","0","NonBlockingInvalidFd","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","NetTest","NetTest",""
"","0","BackwardCompatibleSubscriptionIsInfinite","","Thu Sep 24 03:19:41 UTC 2026","passed","Thu Sep 24 03:19:41 UTC 2026","","EventsSubscriptionTTLTest","EventsSubscriptionTTLTest",""
"","0","LengthValidationBoundary","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","MessageTest","MessageTest",""
"","0","MessageWithoutE2E","","Thu Sep 24 03:19:50 UTC 2026","passed","Thu Sep 24 03:19:50 UTC 2026","","E2ETest","E2ETest",""
"","0","IPv4_StartsWithDot","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","0","ServerDefaultPortIsNotSdPort","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","RpcTest","RpcTest",""
"","0","ReOfferAfterStop","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","SdTest","SdTest",""
"","0","IteratorRange","","Thu Sep 24 03:17:51 UTC 2026","passed","Thu Sep 24 03:17:51 UTC 2026","","ByteBufferTest","ByteBufferTest",""
"","593","test_pal_zephyr_mock","","Thu Sep 24 03:19:32 UTC 2026","passed","Thu Sep 24 03:19:32 UTC 2026","","(empty)","test_pal_zephyr_mock",""
"","0","InequalityOperator","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","0","IPv4_NonDigitCharacter","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","EndpointTest","EndpointTest",""
"","","serialize_min_size","","","passed","","","test_core","test_core",""
"","","e2e_header_freshness_match","","","passed","","","test_core","test_core",""
"","0","RpcRequestConstruction","","Thu Sep 24 03:19:34 UTC 2026","passed","Thu Sep 24 03:19:34 UTC 2026","","RpcTest","RpcTest",""
"","","e2e_zero_roundtrip","","","passed","","","test_core","test_core",""
"","","not_multicast","","","passed","","","test_core","test_core",""
